tick,n1,n2,x0,y0,vec_x0,vec_y0,x1,y1,vec_x1,vec_y1,x2,y2,vec_x2,vec_y2,x3,y3,vec_x3,vec_y3,x4,y4,vec_x4,vec_y4,x5,y5,vec_x5,vec_y5,x6,y6,vec_x6,vec_y6,x7,y7,vec_x7,vec_y7,x8,y8,vec_x8,vec_y8,x9,y9,vec_x9,vec_y9
81210,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81240,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81270,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81300,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81330,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81360,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81390,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81420,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81450,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81480,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81510,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81540,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81570,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81600,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81630,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81660,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81690,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81720,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81750,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81780,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81810,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81840,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81870,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81900,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81930,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81960,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
81990,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82020,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82050,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82080,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82110,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82140,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82170,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82200,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82230,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82260,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82290,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82320,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82350,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82380,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82410,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82440,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82470,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82500,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82530,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82560,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82590,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82620,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82650,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82680,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82710,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82740,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82770,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82800,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82830,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82860,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82890,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82920,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82950,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
82980,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83010,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83040,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83070,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83100,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83130,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83160,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83190,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83220,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83250,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83280,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83310,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83340,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83370,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83400,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83430,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83460,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
83490,5,5,76.0,74.0,125.90624,249.375,74.0,76.0,162.0,105.96875,74.0,76.0,12.0,230.96875,72.0,78.0,218.0,124.96875,72.0,80.0,251.65625,159.28125,182.0,176.0,107.03124,140.96875,182.0,178.0,38.0,99.96875,182.0,176.0,188.0,231.96875,182.0,176.0,238.0,80.96875,184.0,174.0,132.0,211.96875
